file,relative_path,size_bytes,mtime_iso,md5,sha256
Patterson_Webala 2012 Key to bats of East Africa_.pdf,Patterson_Webala 2012 Key to bats of East Africa_.pdf,7775459,2016-08-11T16:36:26,9144a33549e1a49f703297f56b908286,e6372537f93d76de5d918b28b11be943eea7a1e8b5a2a4295994b374bab22d22
Patterson_et_al 2018 On the taxonomic status..distribution of Otomops in Africa.pdf,Patterson_et_al 2018 On the taxonomic status..distribution of Otomops in Africa.pdf,16493824,2021-02-25T16:10:22,9bc6cccdda98f7076027e00015c55683,a99e17eaa5735a5014971841b83ba4ce1f30b3374548bc2bbb28277ebb7fa3aa
Pavey & Burwell n.k. Diurnal predation by  E. Horseshoe Bat.pdf,Pavey & Burwell n.k. Diurnal predation by  E. Horseshoe Bat.pdf,405003,2010-07-21T11:31:56,4e4b040c1fd761c108930282989b4205,11e6d4c235c7173272ffe9bc1f61d2f4ccaf890bcac78222bfb08d1e9c85322c
Pavey et al 2001 Dieatary benefits of twilight foraging by Hipposideros speoris.pdf,Pavey et al 2001 Dieatary benefits of twilight foraging by Hipposideros speoris.pdf,824910,2006-04-18T07:03:20,6dc845456e20f3ec231ff841d5fee543,1ee2bf2a5ffae1d8712dbd7e30b0c3c5935bd7581573ce73ffd7c248cc096143
Pavey et al 2001 Foraging habitat and echolocation behaviour of Hipposideros speoris in Sri Lanka.pdf,Pavey et al 2001 Foraging habitat and echolocation behaviour of Hipposideros speoris in Sri Lanka.pdf,154361,2002-11-12T08:31:52,07d2206b9c04bd2c2344116cfcdfc9ed,5af8de175ef811b646ef29d4977ec177b5790e61a80e258e6ea85fa914669675
Pearch 2011 Review of the diversity and distribution of small mammals in the ecoregions of Nepal.pdf,Pearch 2011 Review of the diversity and distribution of small mammals in the ecoregions of Nepal.pdf,28825152,2011-11-09T07:16:04,248a30c85e3a621478b22b28329cfe41,c617d6b3dd2b993afff1b18d9db81e7f5fc61dbdde59a3afd7c2bb823aba32db
Pearch and Soisook 2015 Mainstreaming Karst Biodiversity (Final Report).pdf,Pearch and Soisook 2015 Mainstreaming Karst Biodiversity (Final Report).pdf,6397361,2015-08-12T13:10:30,d53645bd25a0bb8660e91253d164996a,638581309883baca676a9f143423fdab7374f9e03e7ea35a1041325fe5da78c8
Pearch and Soisook 2015. Mainstreaming Karst Biodiversity (Final Report) Bats Myanmar.pdf,Pearch and Soisook 2015. Mainstreaming Karst Biodiversity (Final Report) Bats Myanmar.pdf,6397361,2020-07-06T14:25:40,d53645bd25a0bb8660e91253d164996a,638581309883baca676a9f143423fdab7374f9e03e7ea35a1041325fe5da78c8
Pearch et al 2001 A review of the small mammal fauna of Djibouti.pdf,Pearch et al 2001 A review of the small mammal fauna of Djibouti.pdf,2925428,2009-05-07T10:08:00,4bff3f02157860fe7e59f4de151c4d5c,6a59af78640eda4aba107c29ae26f06772c3b7a348a0616d32f5e8fb856202a6
"Pearch et al 2003 First record of bats from Rakhine State, Myanmar.pdf","Pearch et al 2003 First record of bats from Rakhine State, Myanmar.pdf",2642457,2009-05-07T07:07:04,eb96e87de62ee2926e0c7da184b8fe39,17bf5d4549c7a844c1a5bba5fafe62ae6d0bc5a0f35bae54fd3904ba4caeb724
Pearch et al 2013 A review of Cainozoic small mammal fauna of Thailand with new records....pdf,Pearch et al 2013 A review of Cainozoic small mammal fauna of Thailand with new records....pdf,1895942,2020-05-06T14:58:44,c7509703da251496a1db5b77caed8129,6cd14dfbf12d94ad8b8f5917cf140700526151eed11c77ac4554b688cf8ff62a
Peckiana 2012.pdf,Peckiana 2012.pdf,1366745,2013-03-16T05:48:22,b2a4450e0fcf2de79b3e8c40fe2aa648,248e56dbf2c8409c8525749ad18edb29ddbb78c3e9e90146cceaf5229eda8f53
Peerj-2015.pdf,Peerj-2015.pdf,210153,2015-06-16T02:58:24,1bd95919d67d5720e8089414470c4244,a521c4a688a7cf963e09a4b85232686bb85bc8c9180be185def21202dba0e92c
Pen & Kerth 2005 Female relatives share sexual partners in bats.pdf,Pen & Kerth 2005 Female relatives share sexual partners in bats.pdf,4761860,2007-05-04T02:51:02,ddc55c4132b7c948a99aabfb92d286a3,e13a783e5c0c1d5aeb058fbcd19cab56ad3e777f4f38c4b9d2ac2ba552f86d69
"Penalba et al 2005 Resource availability, population dynamics and diet of Leptonycteris curasoae.pdf","Penalba et al 2005 Resource availability, population dynamics and diet of Leptonycteris curasoae.pdf",333650,2005-07-14T11:15:26,2f84415426aa3c51764abc50ffaa4203,420be725bfe69f1b94df481987f863be5603edf5bcc81adeb9eadb6633a554c5
"Peng 1951 A new bat from Cambodge, Glischropus rosseti.pdf","Peng 1951 A new bat from Cambodge, Glischropus rosseti.pdf",383487,2010-09-29T09:18:04,5f146ef6161dedd1249707a5b6ffbcbc,66e594f39ea1fb7e4f6694081a159f444bce616c106d4aeae35241e41b473b4c
Pereira et al 2006 Craseonycteris thonglongyai from Myanmar.pdf,Pereira et al 2006 Craseonycteris thonglongyai from Myanmar.pdf,234719,2009-05-08T07:37:28,c179f6ee86bb2ddc456c827da7202271,df88256c5062a43f79e7f1fb1c3bf7c0906813979a2365fd03b868a96d002267
Perveen n.k. Distribution of Lesser Yellow Bat in Sind.pdf,Perveen n.k. Distribution of Lesser Yellow Bat in Sind.pdf,106691,2011-03-14T09:34:16,d66ac5c9cfbd5ca5d4cd37139affea96,48abd7e3bb69575906592dffce2a0e7b026ff05673b1e85f305c3bb0b73cd334
Pestano et al 2003 Phylogeography of pipistrelle-like bats within the Canary Islands.pdf,Pestano et al 2003 Phylogeography of pipistrelle-like bats within the Canary Islands.pdf,335311,2005-07-05T11:02:14,31b414e13bdb8793c3c8f883a225d6c0,c6e8cb54cd002a4b41e8db00eb1bd23904d15d645e0ebf5eb9973e5eac502a34
Peters 1866 On Mammals from Burmah pp. 426-428.pdf,Peters 1866 On Mammals from Burmah pp. 426-428.pdf,483192,2011-04-11T05:16:14,9b0de5241d45e7fe738bdbb77ea31d4e,cc91e33263f4f991cfdf8fc2e12be6966626580f8ac86d95898266ab85a19082
"Peters 1870 Type description of Nyctinomus Bocagei, p. 83-85.pdf","Peters 1870 Type description of Nyctinomus Bocagei, p. 83-85.pdf",250927,2012-10-24T08:49:06,73aacf7ee7649084629d2d92056e490f,579171bd91fe7a74f1c7096da8c292828e8a289a1b4445eeb8692d90a5037c92
Peters 1872 Notes on new bats.pdf,Peters 1872 Notes on new bats.pdf,7189139,2006-11-14T02:36:34,de98e5f5534def1842315eac52277c81,f69528bb62923e5d8672ab78f0b9207afbec0017effefbaeab72845a46536052
Peters 1880 Notes on collected Chiroptera by Hilgendorf in Japan.pdf,Peters 1880 Notes on collected Chiroptera by Hilgendorf in Japan.pdf,3305138,2006-11-12T23:29:08,c61857a3fe19f9f7f84e3f5e671ea6af,b5ad760c442bfb0602a5bfb981d1dc1cd4ab136c8ce27ee3df89fa6012e221b6
Peterson & Fenton 1970 Variation in Harpyionycteris and description of a new race.pdf,Peterson & Fenton 1970 Variation in Harpyionycteris and description of a new race.pdf,1764653,2012-02-16T06:07:32,7dfe199c63c2e79eeb917061a4a4b077,b98257d453c31ef687b4b328322ddf6b006ba68cd7b80665cd74412619660e9c
Peterson & Harrison 1970 The second and third known specimens of the African molossid bat.pdf,Peterson & Harrison 1970 The second and third known specimens of the African molossid bat.pdf,584292,2011-04-07T08:28:12,b648bcae9f74a9aa6a6f134cf74077f0,3ce69ea9cd79d917362c3fd7255d5ee96a9d48662af61f28cc68872933ecf1bd
Peterson & Heaney 1993 Genetic differentiation in Cynopterus and Haplonycteris in the Philippines.pdf,Peterson & Heaney 1993 Genetic differentiation in Cynopterus and Haplonycteris in the Philippines.pdf,1389654,2011-03-28T11:02:00,ed8009552b86345d025d571050c00fa0,359ac8ca0f1963f109c956138e38291786263c0ab78c18ef88e0f7780dd8fe26
Peterson & Nagorsen 1975 Chromosomes of fifteen species of bats from Kenya and Rhodesia.pdf,Peterson & Nagorsen 1975 Chromosomes of fifteen species of bats from Kenya and Rhodesia.pdf,1140256,2012-04-30T07:59:48,4e085788ef7fa0284851e689b13a43f3,88b85831d05f197817f19c980f29c3bf86e07c116a738c756662a73f35c5f558
Peterson & Smith 1973 A new species of Glauconycteris.pdf,Peterson & Smith 1973 A new species of Glauconycteris.pdf,781167,2012-04-30T08:20:46,2e831043726023bc1dbbd3a951325381,80cfc844b87e2178e42f1fc1ee9b1e82403a3d8fa042ed3dd76d49ed94994765
Peterson 1965 Collecting bat specimens.pdf,Peterson 1965 Collecting bat specimens.pdf,953064,2011-05-16T08:56:28,f9f52d772ef2f6857663a74befe3b373,9abe54652cac957b61657605af91a1f28e119a46cb83310125f887fc21a3bad5
Peterson 1968 Notes on an unusual  specimen of Scotophilus from Vietnam.pdf,Peterson 1968 Notes on an unusual  specimen of Scotophilus from Vietnam.pdf,413986,2011-03-28T05:09:24,5252155842cff1575526753bd63b58bb,f0a02dde48022a986a67cdc2b419689655756162eaef91538139a60dfb03acd5
Peterson 1969 Further notes on the African molossid bat Tadarida aloysiisabaudiae.pdf,Peterson 1969 Further notes on the African molossid bat Tadarida aloysiisabaudiae.pdf,379298,2012-06-13T09:56:46,d9bc23529669c35f35a9400a14174e66,0ab08add7e8fcb13e8aaf6a27469725995df528053e5a4b669dd837da8ad9555
Peterson 1969 Notes on the Malaysian fruit bats Dyacopterus.pdf,Peterson 1969 Notes on the Malaysian fruit bats Dyacopterus.pdf,446680,2012-02-14T07:51:34,aa2340298f8c2d25331c10fa1b369b61,43e107f09fe8a9d8d4226fef98f9f0e8eef37f82b7f9a9782e1d6b03af3f4ba9
Peterson 1971 Notes on the Africa long-eared bats of the genus Laephotis.pdf,Peterson 1971 Notes on the Africa long-eared bats of the genus Laephotis.pdf,442241,2012-10-15T07:45:32,9821a31b7e7963cbb9407c39d20ce3d4,6186bdaaed959f1ac49e59f91a40f50277ea93e2f408aa9691ede2193bcf33dc
Peterson 1971 The African molossid bat Tadarida russata.pdf,Peterson 1971 The African molossid bat Tadarida russata.pdf,508546,2012-04-30T05:53:56,651d65715512c4a934b9182e9f1d5c74,d0ebcf06a0d7dcae79c264592b80e062da954ca58bd938ea47ced06b18ac5013
Peterson 1971 The systematic status of the African Tadarida bemmeleni and T. cistura.pdf,Peterson 1971 The systematic status of the African Tadarida bemmeleni and T. cistura.pdf,915236,2012-06-06T05:16:38,81f7f60bd99537851c58b7e6365b20e9,1d2e21e3dc049a890e2b594340594ecaac3e50ec58206577382e485b38ed075b
"Peterson 1972 Systematic status of the African Tadarida congica, T. niangarae and T. trevori.pdf","Peterson 1972 Systematic status of the African Tadarida congica, T. niangarae and T. trevori.pdf",2330983,2012-05-29T10:57:46,1cafd1f99682e5b3eaa62593e9740977,dad2a9cd248661786bd01881d3c18521b22d02bca7692f32c851a62d6464a2c3
Peterson 1973 The first known female of the African long-eared bat Laephotis wintoni.pdf,Peterson 1973 The first known female of the African long-eared bat Laephotis wintoni.pdf,285268,2012-04-30T08:06:04,99721d81f9f14b5393293c9a12b14cbc,96e8636e5728ef7a654bcc26c4053e7d615f10fccdfc15408bd18bf2781439f9
Peterson 1974 Variation in the African Tadarida lobata with notes on habitat and habits.pdf,Peterson 1974 Variation in the African Tadarida lobata with notes on habitat and habits.pdf,587766,2012-04-30T07:38:46,cee1afbe344cb1aa62f9599ad8494b29,45b336231f780e9688b5f7cddcfea03c250767634504cb4bd98d16519dc2a3ed
Peterson 1981 Systematic variation in the tristis group of Miniopterus.pdf,Peterson 1981 Systematic variation in the tristis group of Miniopterus.pdf,1204121,2011-03-28T05:01:58,f843b915e2e58ce6b214dc996e26839f,e1f078f3fb1d8d382f41a8248275850ebfad74d358680d5994fcfa63ff5627e4
Peterson 1982 A new species of Glauconycteris from Kenya .pdf,Peterson 1982 A new species of Glauconycteris from Kenya .pdf,497217,2012-05-30T08:31:04,d5b2a3bbdd181ad150f173416d40d9d7,987aa04e79dbfeea90a799606bfa6b0314a9c74071f95f4641b1194e282bc808
Peterson 1991 Systematic variation in megachiropteran tube-nosed bats.pdf,Peterson 1991 Systematic variation in megachiropteran tube-nosed bats.pdf,1136819,2011-03-15T06:16:18,1e8e5b0544fa032361766bf029366810,e2303597c1e816c012cde4760f96a2bfd70c4c9f56b75f7f6302c69bbb6cf7ba
Peterson et al 1995 Faune de Madagascar - Chiropteres.pdf,Peterson et al 1995 Faune de Madagascar - Chiropteres.pdf,16325114,2012-03-23T16:37:32,19d2efc8cb2d088832232e5e4b1bfcbe,dc31ed4a5db584f6839d119956088a0e0625b0d809c29a00f631964f53dc0358
Petit & Mayer 2000 A population genetic analysis of migration in Nyctalus noctula.pdf,Petit & Mayer 2000 A population genetic analysis of migration in Nyctalus noctula.pdf,426966,2004-10-05T19:46:14,078f8a8a909160ca3a12c000143e1248,086e286a84fd7019eb23b6f23c967934a75e96e8225ec79782b33793a3d6d9ed
Petit et al 2006 The status of cave-dwelling bats on Curacao.pdf,Petit et al 2006 The status of cave-dwelling bats on Curacao.pdf,196680,2006-02-03T17:35:12,3d0d2c210e2571da77c72557af1d91b3,9f391d90db893b2008df2a9837bb34ed7405a34fd84040b0e6a282acaf37e68a
Pettersson & Knudsen 2001 Floral scent and nectar production in Parkia biglobosa Jacq..pdf,Pettersson & Knudsen 2001 Floral scent and nectar production in Parkia biglobosa Jacq..pdf,175017,2005-04-03T11:56:24,4070eeab606ae942d88b0b42b3b1c219,081f3dfc7a06044608bc3e4bd061dd92dfb45c60753a6aab350a2030c4af1506
Pettigrew 1986 Flying primates - Megabats have advanced pathway from eye to midbrain.pdf,Pettigrew 1986 Flying primates - Megabats have advanced pathway from eye to midbrain.pdf,932641,2009-10-20T05:53:36,108e5ce4040ddf46523f1cc9d0bc788d,a12f51def0a243cee6817dd93dff0ee11c487fb1b8d05a60b90e1c98f185e825
Phelps et al 2019 Bat research networks.... in Western Asia.pdf,Phelps et al 2019 Bat research networks.... in Western Asia.pdf,2297983,2019-05-08T13:37:08,ac5de96996bdea9eb245e35258f7be75,2c6650f1fc2c89d7a72786c4336cded054851e67d4bb70255bbf6c1a65836cdd
Phil-Trans-R-Soc-2011.pdf,Phil-Trans-R-Soc-2011.pdf,955303,2011-08-22T09:55:42,9b536905ae641813360dc42cb4b5412c,116f29c54c0482f90cf2a15d313780900e1d1b11c7c5af75ef06ae4a9b276d83
Phillips & Wilson 1968 A collection of bats from Hong Kong.pdf,Phillips & Wilson 1968 A collection of bats from Hong Kong.pdf,872948,2010-10-04T10:44:22,96e1cb4549a31535189f17d163c62a45,0b06747100b87e74a1a9806297b591e4f1690b6606b36b8db9b1ce98e9b9227b
Phillips 1923 Further notes on some Ceylon bats.pdf,Phillips 1923 Further notes on some Ceylon bats.pdf,619092,2011-03-15T07:07:36,4fa66dbdf8e9791d1c0dba1a3ba90022,4e7c7f5d66b626c29d703d7b11bc815fb8c9f8c5d0869df1b4b7c053e84e0f4e
"Phillips 1932 Fauna of Ceylon No 2, new bats.pdf","Phillips 1932 Fauna of Ceylon No 2, new bats.pdf",288518,2010-09-30T09:29:58,fb24d5df45680d469f8a946f2ca10118,9e99570b2692d318b4a13f6d07e545d382874534c438dc37a8c07a975656b374
Phillips 1967 A collection of bats from Laos.pdf,Phillips 1967 A collection of bats from Laos.pdf,329421,2010-06-30T07:36:14,18e1068ceeaba5f59dedd9103d1a470e,24d0a5c5dbb44e60aab35e70437a0b1e6559f64633806d28b20155586ff870a2
"Phillips 1984 Manual of the  Mammals of Sri Lanka, Part I.pdf","Phillips 1984 Manual of the  Mammals of Sri Lanka, Part I.pdf",13000836,2011-09-02T09:14:12,88238d202a528bd5a9951fe7e07670cf,f7acd63434877218eb28a18e239fe8fb86454f81bf74a09bc74245a51bb652f3
"Phillips 1984 Manual of the  Mammals of Sri Lanka, Part II.pdf","Phillips 1984 Manual of the  Mammals of Sri Lanka, Part II.pdf",16566800,2011-09-02T09:29:42,1a9557c92be8682539a77d86c9553696,fef0a81fe221f87e16c0e692940fd093d895e998c0f511fde936158e12b4e06d
"Phillips 1984 Manual of the  Mammals of Sri Lanka, Part III.pdf","Phillips 1984 Manual of the  Mammals of Sri Lanka, Part III.pdf",15223558,2011-09-02T11:24:08,9a716507b2ac5788444735913e0cb8a8,83f56f748f2bea49ecadc08f0ee1ea32a10b53a58f5f8997aeb636386a8288dc
Phillips n.k. Add. to Fauna of Ceylon No. 2.pdf,Phillips n.k. Add. to Fauna of Ceylon No. 2.pdf,580165,2010-06-15T11:11:00,f928175cb04c74e5e59dfd4cc36f1dde,2a45778d272de80cea3aaae4a401951b02edccf88639b0964f7f424df378f3e1
Phommexay et al 2011 Impact of rubber plantations on the diversity of bats in S. Thailand.pdf,Phommexay et al 2011 Impact of rubber plantations on the diversity of bats in S. Thailand.pdf,314884,2011-06-27T05:26:58,461b4e65485d93b804b26c558ce95183,a12080b55d83faec25b7dcb436859141c88722abd269ef3770535714be726770
Piaggio & Perkins 2005 Molecular phylogeny of North American Corynorhinus.pdf,Piaggio & Perkins 2005 Molecular phylogeny of North American Corynorhinus.pdf,603532,2005-07-05T10:35:50,3247deb76da96537bb5c522a355f5580,bf1e364eb25984de318c48c95a6e00ff5ce64778fca89d2a38a72b225eb9034e
Pictet  & Pictet 1844 Description des rats envoyes de Bahia au musee de Geneve.pdf,Pictet  & Pictet 1844 Description des rats envoyes de Bahia au musee de Geneve.pdf,638519,2011-02-14T05:43:56,69e71800274035b414abc8c69fed1673,f1d86db91d909cd60d78b323bc7fd739d0bb03d321f6db790da30d59574f0ab1
Pierson et al 1996 Effects of tropical cyclonic storms on flying fox populations in Samoa.pdf,Pierson et al 1996 Effects of tropical cyclonic storms on flying fox populations in Samoa.pdf,3443283,2004-10-15T13:44:38,0d3fab3e82f27397746995aff4b3d528,feb4970c09327f081f4d1cee979960d4e2a58fec7b81581291a600a20ae5d5d5
Pine 1966 Analyzing stomach contents in insectivorous bats.pdf,Pine 1966 Analyzing stomach contents in insectivorous bats.pdf,27903,2011-03-31T09:08:18,8f31453f745fdc0fa9cbfd1d85b1772c,127db973475297d06a8677bcee6f6669c71c5501930d06a770943958b1679125
"Pineda et al 2005 Frog, bat and dung beetle diversity in the Cloud Forest and coffee agroecosystems in Mexico - Copy (2).pdf","Pineda et al 2005 Frog, bat and dung beetle diversity in the Cloud Forest and coffee agroecosystems in Mexico - Copy (2).pdf",214794,2005-04-03T12:49:34,39755e4aca233c9b59fd32c41213d9e3,59bf09e665515e6dd2690421bc06d07032e8873fae94dcc9e59018be1d48153d
Pio et al 2010 Echolocation calls of the bats of Trinidad.pdf,Pio et al 2010 Echolocation calls of the bats of Trinidad.pdf,260999,2010-06-06T22:11:50,18bcfcaf6f8bc84254d7e21480ce322a,55a6445799ee19848c8c4d26aecb70f56a9bc6745244d24ff3fe02dfabcd1fb8
Pirlot 1968 Report on a collection of bats from Sarawak.pdf,Pirlot 1968 Report on a collection of bats from Sarawak.pdf,184515,2011-04-13T10:36:48,dee7d3fa6f459968951c6b4fb8e01ec1,c47c563fb96fe31e21f49c5bf1e4998573a5e36e733938f270982b25f9368995
PloseOne 2013.pdf,PloseOne 2013.pdf,3189597,2013-09-17T02:46:56,f1bb15c44dc0a9c8904469d1ead2737a,709bf087296e7f0d3711c245488932624fe5a97f92f4e1d4ecb81c406055836c
Plowright et al 2017 Pathways to zoonotic spillover.pdf,Plowright et al 2017 Pathways to zoonotic spillover.pdf,555623,2022-11-23T15:45:34,2c53a20c37502632997a8be115f533cd,aa812528c276a5bc3f0b510a01b386a2b810ce561a58294a664d3a0d80352913
Plowright et al. 2019_Nipah Virus Surveillance in Kerala.pdf,Plowright et al. 2019_Nipah Virus Surveillance in Kerala.pdf,2530004,2019-07-01T11:48:48,70f7e0e5baafbf50ab12a072eec0a020,11cbe0a1fe5861f0bf4440b0760fc39e27c2da804d4516dc6a1ff7d2e2bf1a1a
Pocock 1923b The classification of the Sciuridae.pdf,Pocock 1923b The classification of the Sciuridae.pdf,20386079,2011-08-04T11:53:38,e298236ef6cd203f39ae66d28f5a5269,dd21f0d9a9ebc72a4dd6586b1c5fcc645839b368bdeba49a594abb7371aa570e
"Pocock 1939 The Fauna of British India, Mammalia Vol. I, part 1.pdf","Pocock 1939 The Fauna of British India, Mammalia Vol. I, part 1.pdf",20236452,2011-10-25T11:59:10,54caf4477849485981e4f22cc3d4766f,c1230befb3e3bb35a9dd08c6be0bd392b3f7a24df54ef61c5190338c404acee3
"Pocock 1939 The Fauna of British India, Mammalia Vol. I, part 2.pdf","Pocock 1939 The Fauna of British India, Mammalia Vol. I, part 2.pdf",18470996,2011-10-24T15:41:34,9fedd343ae670905a4397c90a213bd0a,1bfffef8d23c7a8e0d851157ef127958c7e8e1d9bf781a7a1004bdfa79f0547a
"Pocock 1941 The Fauna of British India, Mammalia Vol. II, part 1.pdf","Pocock 1941 The Fauna of British India, Mammalia Vol. II, part 1.pdf",21012963,2011-10-26T13:37:32,1b40e6a20e310ab3d98b87f8a1429f2e,b3382063febfb8a06cf218acd91bbb5b101f5719370481512529ac8d0e8a460e
"Pocock 1941 The Fauna of British India, Mammalia Vol. II, part 2.pdf","Pocock 1941 The Fauna of British India, Mammalia Vol. II, part 2.pdf",19231137,2011-10-26T16:06:26,ae1139dff1b7a53965f603dbe3983f43,4097fdcac7e754f12ef30f971729fcf7cded1b0524cbe2a8294daa9896ff309b
Pocock 1951Catalogue of the genus felis.pdf,Pocock 1951Catalogue of the genus felis.pdf,8594951,2011-08-31T11:28:18,ee30ee2bee7c10620c083f8c39192633,263328b6915c5b266be173c8cf8e5b34cc08bb6d97d62f9b2e5df2d42560bedf
Poindexter et al 2012 Variation in habitat use of coexisting rodent species in a tropical dry deciduous forest.pdf,Poindexter et al 2012 Variation in habitat use of coexisting rodent species in a tropical dry deciduous forest.pdf,320014,2012-06-27T06:40:44,117f17a06724d648cbe48602cc37cad7,3acd9c49465b50dae3285f714a500d024d1264329e70d5ef0aa17e3d2a1eaebb
Pope et al 1978 Palaeoanthropological investigations in Northern Thailand .pdf,Pope et al 1978 Palaeoanthropological investigations in Northern Thailand .pdf,2261448,2013-02-04T11:15:56,e1d4c5c99bd265f30625c6170d1c5203,5871ccfe50af987916915a8ddc856276f23bbcefab593233f9414015fd56a5e2
Pottie et al 2005 Microbats of Singapore.pdf,Pottie et al 2005 Microbats of Singapore.pdf,429480,2009-02-05T04:47:48,e5b21ec4645875cb2c3243b2c90761d5,3ec17e5d42aca76b805029f9234eb62a93caab070c54d72ca5356287d77ad46d
Pradhan & Talmale 2011 Checklist of valid Indian rodent taxa.pdf,Pradhan & Talmale 2011 Checklist of valid Indian rodent taxa.pdf,181892,2012-02-07T08:58:08,a5367192c12cdf6ff416c46460719fe7,00ea784f896bcec3c97d9b8b51da9bd9f940b5c626066254774b3645ca7d2b79
Prajakjitr 2003 Bala bats.pdf,Prajakjitr 2003 Bala bats.pdf,134342,2007-05-20T18:23:20,68913425d10df71a2a7ee0c377ce4303,63080e42b4c8ec8bd2647e7dc13d801d3adaf12688984936e431c0545cc03eac
Prakash 1961 Taxonomic and biological observations on the bats of Rajasthan.pdf,Prakash 1961 Taxonomic and biological observations on the bats of Rajasthan.pdf,915276,2011-03-14T10:01:58,1875974b741b17a8c042b06b18328cb6,44126ac247476a079587599727266b8c3d4d90a6d2332390aca9d4ab559b4ea0
Prakash n.k. Times of emergence of the pipistrelle.pdf,Prakash n.k. Times of emergence of the pipistrelle.pdf,188438,2011-03-03T08:23:16,ec6c2dfbdcbc0ba40bd4eaa8357e5323,198bd8e2e1b074232d825ab21e693f49778274509fc1672c116e77ad8a438719
Prateep 2005 Expedition field guide - Bats of Thailand.pdf,Prateep 2005 Expedition field guide - Bats of Thailand.pdf,2236912,2007-11-22T08:35:58,0e50fe60b1b2270f5634db02dcfb4a8d,6dc7bd30061bb9d416760b3210573a39f1bdd090670362350d02d979644cf6ab
Prather & Biggler 2002 Use of small caves by Corynorhinus townsendii ingens.pdf,Prather & Biggler 2002 Use of small caves by Corynorhinus townsendii ingens.pdf,389744,2006-01-28T11:36:34,ec5798c44eacaaa2d30042a4737a72ca,98b3fe0eb616d09f5d213fe5a032989cd147478041bc7a2d32c369d431843194
Preatoni et al 2005 Identifying bats from time-expanded recordings of search calls.pdf,Preatoni et al 2005 Identifying bats from time-expanded recordings of search calls.pdf,2892950,2011-01-11T08:09:08,4629d17ba970df80dfdc4e8196425d59,7c26247190653317a55ce376b1541320c6c691ab65d51c0115de63a406de31e0
Presley et al 2009 Effect of habitat conversion on temporal actitivity patterns of Phyllostomids.pdf,Presley et al 2009 Effect of habitat conversion on temporal actitivity patterns of Phyllostomids.pdf,459695,2009-02-20T01:11:50,ff36af7f2785e7f8a78b7786da444686,8ba4d6d678c4cd7411985e33082df27de21db52813654393ed6bde8c5ea476b0
"Presley et al 2011 Vertebrate metacommunity structure in the tropics -  bats, rodents and birds.pdf","Presley et al 2011 Vertebrate metacommunity structure in the tropics -  bats, rodents and birds.pdf",498878,2012-03-01T05:12:02,549b6a4f061cd21d65aad1e8dd74c702,59c5d02650f07be3f58b572efa35198cfc40136d4b7f393bb9b6689e1dcd5889
Prevost n.k. Notes sur quelques chiropteres collectes en Ethiopie.pdf,Prevost n.k. Notes sur quelques chiropteres collectes en Ethiopie.pdf,577873,2012-04-26T10:59:08,5cf00587461027fca95269d491c6de4c,0efb8ee6883522f30d837fddd0a3d7c77f14fa98f6fb7e8afadc3bd10fdd3597
Proches 2005 Cluster analyses based on bat distribution.pdf,Proches 2005 Cluster analyses based on bat distribution.pdf,228782,2005-04-06T07:55:58,acf453b3ba5a7775bf52ed274622604b,b7038ad8c8f26e32c8b811d9f24e90f554cbc79cd85d87a2ecdebd9707f7751b
Prous et al 2004 Ecotone delimitation Epigean–hypogean transition in cave ecosystems.pdf,Prous et al 2004 Ecotone delimitation Epigean–hypogean transition in cave ecosystems.pdf,560092,2005-11-13T11:17:36,97fe365fa98f71532319d4d24075b1e1,70db22b28fccac6648224840da0b87af9b63c7565c9ba94bc5830e7dd211cb9f
Pryde et al 2005 Survival and long-term PVA of Chalinolobus tuberculatus in New Zealand.pdf,Pryde et al 2005 Survival and long-term PVA of Chalinolobus tuberculatus in New Zealand.pdf,212927,2005-10-26T11:09:46,2403e83d30f898e24629106ea6c8fcaf,d43e9553551286e378514e9b0dfc2bdcc1f325d2a0c1f45386181b67ca0506aa
Psyllakis & Brigham 2006 Characteristics of diurnal roosts used by female Myotis bats in sub-boreal forests.pdf,Psyllakis & Brigham 2006 Characteristics of diurnal roosts used by female Myotis bats in sub-boreal forests.pdf,168905,2006-02-10T14:33:14,1b7089450a68a0ef478021675debcd5a,b6065ff025fce5554a6d9c8e029e6dc899a07b6225d7089f7e30440d76523954
Puechmaille et al 2007 Good DNA from bat droppings.pdf,Puechmaille et al 2007 Good DNA from bat droppings.pdf,351826,2009-02-05T03:37:16,da0d8222307764f2b83c36f29cdc11df,cd295960ac83cc67a0e20f3292bbffb3bd8e2eb7fa9a40953957b78a318ba666
Puechmaille et al 2008 Characterization and genotyping of microsatellites in Craseonycteris.pdf,Puechmaille et al 2008 Characterization and genotyping of microsatellites in Craseonycteris.pdf,167470,2009-05-08T07:14:50,33c74ed889d56ccc409f68395db49b62,8ee4e0a192c1c8f662d146a5d965cc4259f343e34f4bc219f46f46732a0e26d1
Puechmaille et al 2009 Conservation status of endangered Craseonycteris thonglongyai and Hippos. turpis.pdf,Puechmaille et al 2009 Conservation status of endangered Craseonycteris thonglongyai and Hippos. turpis.pdf,1292451,2009-05-08T07:08:52,dfe71626fcfad79400566d72cffeb90f,4919d12f0492a6623037156b5174e2a1c822f4ca5852cca291c1506b86616b3c
